不稳定,#genre#
通化新闻综合,http://111.170.156.74:3344/地方/地方/jilin/tonghua.php?id=thzh
白山新闻综合,http://111.170.156.74:3344/地方/地方/jilin/baishan.php?id=bszh
白城新闻综合,http://111.170.156.74:3344/地方/地方/jilin/baicheng.php?id=bczh
松原新闻综合,http://111.170.156.74:3344/地方/地方/jilin/songyuan.php?id=syzh
梅河口综合,http://111.170.156.74:3344/地方/地方/jilin/tonghua.php?id=thmhkzh
河北卫视,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbws
河北卫视,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbws
河北经济生活,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbjjsh
河北经济生活,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbjjsh
河北三农频道,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbsn
河北都市,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbds
河北影视剧,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbysj
河北少儿科教,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbse
河北少儿科教,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbsekj
河北文旅·公共,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbwl
河北三佳购物,http://111.170.156.74:3344/河北频道/hbtv.php?id=hbgw
高邑融媒,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=gy1
鹿泉综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=lq1
鹿泉电视台,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=lq2
保定新闻综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=bd1
保定公共x,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=bd2
保定生活健康,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=bd3
定州新闻综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=dz1
定州生活,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=dz2
定州国学影视,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=dz3
涞水综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=ls1
涞源综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=ls2
清苑新闻,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qy1
清苑生活,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qy2
望都TV1套,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=wd1
徐水TV1套,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=xs1
承德新闻综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=cd1
承德旅游文化,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=cd2
丰宁综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=fn1
丰宁娱乐,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=fn2
平泉综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=pq1
平泉平泉影视,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=pq2
双滦新闻,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=sl1
双滦影视,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=sl2
围场综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=wc1
兴隆综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=xl1
南皮综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=np1
青县一套,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qx
任丘一套,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=rq1
任丘二套,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=rq2
邯郸新闻综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=
邯郸公共,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=hd1
邯郸科教,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=hd2
成安综合x,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=hd3
涉县新闻综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=ca1
三河综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=sx1
昌黎电视台,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=cl1
迁西综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qx1
迁西农业,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qx2
邢台城市生活,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=xt2
临西综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=lx1
临西生活,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=lx2
南宫一套,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=ng1
南和综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=nh1
南和影视,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=nh2
清河新闻综合,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qh1
清河经济综艺,http://111.170.156.74:3344/地方/地方/hebei/baoding.php?id=qh2
河北农民频道,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbnm
河北都市频道,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbds
河北影视剧频道,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbys
河北公共频道,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbgg
河北购物频道,http://111.170.156.74:3344/地方/地方/hebei/hebei.php?id=hbsjgw
石家庄新闻综合,http://111.170.156.74:3344/地方/地方/hebei/shijiazhuang.php?id=sjzxwzh
石家庄城市服务,http://111.170.156.74:3344/地方/地方/hebei/shijiazhuang.php?id=sjzcsfw
石家庄文化娱乐,http://111.170.156.74:3344/地方/地方/hebei/shijiazhuang.php?id=sjzwhyl
石家庄都市,http://111.170.156.74:3344/地方/地方/hebei/shijiazhuang.php?id=sjzds
湖北卫视,http://111.170.156.74:3344/湖北/hbtv.php?id=hbws
湖北综合,http://111.170.156.74:3344/湖北/hbtv.php?id=hbzh
湖北经视,http://111.170.156.74:3344/湖北/hbtv.php?id=hbjs
湖北教育,http://111.170.156.74:3344/湖北/hbtv.php?id=hbjy
湖北影视,http://111.170.156.74:3344/湖北/hbtv.php?id=hbys
湖北生活,http://111.170.156.74:3344/湖北/hbtv.php?id=hbsh
湖北公共新闻,http://111.170.156.74:3344/湖北/hbtv.php?id=hbxw
垄上频道,http://111.170.156.74:3344/湖北/hbtv.php?id=hbls
黄石新闻综合,http://111.170.156.74:3344/湖北/hbtv.php?id=hszh
襄阳综合,http://111.170.156.74:3344/湖北/hbtv.php?id=xyzh
襄阳综合,http://111.170.156.74:3344/湖北/xy.php?id=xyzh
孝感生活,http://111.170.156.74:3344/湖北/hbtv.php?id=xgsh
荆州新闻综合,http://111.170.156.74:3344/湖北/hbtv.php?id=jzzh
黄冈新闻综合,http://111.170.156.74:3344/湖北/hbtv.php?id=hgzh
仙桃综合,http://111.170.156.74:3344/湖北/hbtv.php?id=xtzh
天门综合,http://111.170.156.74:3344/湖北/hbtv.php?id=tmzh
襄阳经济生活,http://111.170.156.74:3344/湖北/xy.php?id=xysh
襄阳公共,http://111.170.156.74:3344/湖北/xy.php?id=xygg
河南卫视,http://111.170.156.74:3344/河南频道/hntv.php?id=hnws
河南卫视,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hnws
河南都市,http://111.170.156.74:3344/河南频道/hntv.php?id=hnds
河南都市,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hnds
河南民生,http://111.170.156.74:3344/河南频道/hntv.php?id=hnms
河南民生,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hnms
河南法治,http://111.170.156.74:3344/河南频道/hntv.php?id=hmfz
河南法治,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hmfz
河南电视剧,http://111.170.156.74:3344/河南频道/hntv.php?id=hndsj
河南电视剧,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hndsj
河南新闻,http://111.170.156.74:3344/河南频道/hntv.php?id=hnxw
河南新闻,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hnxw
欢腾购物,http://111.170.156.74:3344/河南频道/hntv.php?id=htgw
欢腾购物,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=htgw
河南公共,http://111.170.156.74:3344/河南频道/hntv.php?id=hngg
河南公共,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hngg
河南乡村,http://111.170.156.74:3344/河南频道/hntv.php?id=hnxc
河南乡村,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hnxc
河南国际x,http://111.170.156.74:3344/河南频道/hntv.php?id=hngj
河南梨园,http://111.170.156.74:3344/河南频道/hntv.php?id=hnly
河南梨园,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hnly
文物宝库,http://111.170.156.74:3344/河南频道/hntv.php?id=wwbk
文物宝库,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=wwbk
武术世界,http://111.170.156.74:3344/河南频道/hntv.php?id=wspd
武术世界,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=wspd
睛彩中原,http://111.170.156.74:3344/河南频道/hntv.php?id=jczy
睛彩中原,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=jczy
移动戏曲,http://111.170.156.74:3344/河南频道/hntv.php?id=ydxj
移动戏曲,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=ydxj
象视界,http://111.170.156.74:3344/河南频道/hntv.php?id=xsj
象视界,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=xsj
国学频道,http://111.170.156.74:3344/河南频道/hntv.php?id=gxpd
国学频道,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=gxpd
河南国际,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hngj
郑州新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=zz1
郑州新闻综合,http://111.170.156.74:3344/地方/地方/henan/zhengzhou.php?id=zzxwzh
开封新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=kf1
洛阳新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=ly1
平顶山新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=pds1
安阳新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=ay1
鹤壁新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=hb1
新乡新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=xx1
焦作新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=jz1
濮阳新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=py1
许昌新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=xc1
漯河新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=lh1
三门峡新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=smx1
南阳新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=ny1
南阳新闻综合,http://111.170.156.74:3344/地方/地方/henan/nanyang.php?id=nyxwzh
商丘新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=sq1
信阳新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=xy1
周口新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=zk1
驻马店新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=zmd1
济源新闻综合,http://111.170.156.74:3344/地方/地方/henan/henan.php?id=jy1
郑州商都频道,http://111.170.156.74:3344/地方/地方/henan/zhengzhou.php?id=zzsd
郑州文体旅游,http://111.170.156.74:3344/地方/地方/henan/zhengzhou.php?id=zzwtly
郑州豫剧频道,http://111.170.156.74:3344/地方/地方/henan/zhengzhou.php?id=zzyj
郑州妇女儿童,http://111.170.156.74:3344/地方/地方/henan/zhengzhou.php?id=zzfnet
郑州都市生活,http://111.170.156.74:3344/地方/地方/henan/zhengzhou.php?id=zzdssh
南阳公共,http://111.170.156.74:3344/地方/地方/henan/nanyang.php?id=nygg
南阳科技,http://111.170.156.74:3344/地方/地方/henan/nanyang.php?id=nykj
四川卫视,http://111.170.156.74:3344/sctv.php?id=1
四川新闻,http://111.170.156.74:3344/sctv.php?id=2
四川经济,http://111.170.156.74:3344/sctv.php?id=3
四川文化旅游,http://111.170.156.74:3344/sctv.php?id=4
四川影视文艺,http://111.170.156.74:3344/sctv.php?id=5
四川妇女儿童,http://111.170.156.74:3344/sctv.php?id=6
四川星空购物,http://111.170.156.74:3344/sctv.php?id=7
四川乡村,http://111.170.156.74:3344/sctv.php?id=8
康巴卫视,http://111.170.156.74:3344/sctv.php?id=9
山西卫视,http://111.170.156.74:3344/地方/地方/shanxi/difang.php?id=sxws_fy
山西卫视,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sxws
山西经济,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sxjj
山西影视,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sxys
山西社会与法治,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sxshfz
山西文体生活,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sxwtsh
山西黄河,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sxhh
太原新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tyxwzh
太原新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=ty1
太原经济生活,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tyjjsh
太原社教法制,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tysjfz
太原影视,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tyys
太原文体,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tywt
太原佰乐购,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tyblg
太原城市,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tycssh
太原教育,http://111.170.156.74:3344/地方/地方/shanxi/taiyuan.php?id=tyjy
大同新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=dt1
阳泉新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=yq1
长治新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=cz1
晋城新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=jc1
朔州新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=sz1
晋中综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=jz1
运城新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=yc1
忻州综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=xz1
临汾新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=lf1
吕梁新闻综合,http://111.170.156.74:3344/地方/地方/shanxi/shanxi.php?id=ll1
保德综合,http://111.170.156.74:3344/地方/地方/shanxi/difang.php?id=bdzh
代县综合,http://111.170.156.74:3344/地方/地方/shanxi/difang.php?id=dxzh
汾阳综合,http://111.170.156.74:3344/地方/地方/shanxi/difang.php?id=fyzh
陕西卫视,http://111.170.156.74:3344/地方/地方/shanxi2/shanxi.php?id=sxws
农林卫视,http://111.170.156.74:3344/地方/地方/shanxi2/shanxi.php?id=nlws
陕西新闻资讯,http://111.170.156.74:3344/地方/地方/shanxi2/shanxi.php?id=sxxwzx
陕西都市青春,http://111.170.156.74:3344/地方/地方/shanxi2/shanxi.php?id=sxdsqc
陕西银龄,http://111.170.156.74:3344/地方/地方/shanxi2/shanxi.php?id=sxyl
陕西秦腔,http://111.170.156.74:3344/地方/地方/shanxi2/shanxi.php?id=sxqq
陕西乐家购物,http://111.170.156.74:3344/地方/地方/shanxi2/shanxi.php?id=ljgw
陕西体育休闲,http://111.170.156.74:3344/地方/地方/shanxi2/shanxi.php?id=sxtyxx
陕西移动,http://111.170.156.74:3344/地方/地方/shanxi2/shanxi.php?id=sxyd
西安新闻综合,http://111.170.156.74:3344/地方/地方/shanxi2/xian.php?id=xazh
西安都市,http://111.170.156.74:3344/地方/地方/shanxi2/xian.php?id=xads
西安商务资讯,http://111.170.156.74:3344/地方/地方/shanxi2/xian.php?id=xasw
西安影视,http://111.170.156.74:3344/地方/地方/shanxi2/xian.php?id=xays
西安丝路,http://111.170.156.74:3344/地方/地方/shanxi2/xian.php?id=xasl
西安乐购购物,http://111.170.156.74:3344/地方/地方/shanxi2/xian.php?id=xagw
西安移动电视,http://111.170.156.74:3344/地方/地方/shanxi2/xian.php?id=xayd
咸阳综合,http://111.170.156.74:3344/地方/地方/shanxi2/xianyang.php?id=xyzh
咸阳公共,http://111.170.156.74:3344/地方/地方/shanxi2/xianyang.php?id=xygg
广西卫视,http://111.170.156.74:3344/广西频道/gxtv.php?id=1
广西综艺旅游,http://111.170.156.74:3344/广西频道/gxtv.php?id=2
广西都市,http://111.170.156.74:3344/广西频道/gxtv.php?id=3
广西影视,http://111.170.156.74:3344/广西频道/gxtv.php?id=4
广西新闻,http://111.170.156.74:3344/广西频道/gxtv.php?id=5
广西国际,http://111.170.156.74:3344/广西频道/gxtv.php?id=6
广西移动数字电视,http://111.170.156.74:3344/广西频道/gxtv.php?id=8
福建综合,http://111.170.156.74:3344/地方频道/fujian/haibo.php?id=fjzh
福建乡村振兴,http://111.170.156.74:3344/地方频道/fujian/haibo.php?id=fjgg
福建新闻,http://111.170.156.74:3344/地方频道/fujian/haibo.php?id=fjxw
福建经济,http://111.170.156.74:3344/地方频道/fujian/haibo.php?id=fjjj
宁德新闻综合,http://111.170.156.74:3344/地方频道/fujian/ningde.php?id=41
宁德新闻综合,http://111.170.156.74:3344/地方/地方/fujian/ningde.php?id=41
宁德文化旅游,http://111.170.156.74:3344/地方频道/fujian/ningde.php?id=42
宁德文化旅游,http://111.170.156.74:3344/地方/地方/fujian/ningde.php?id=42
莆田新闻综合,http://111.170.156.74:3344/地方频道/fujian/putian.php?id=pttv1
莆田新闻综合,http://111.170.156.74:3344/地方/地方/fujian/putian.php?id=pttv1
莆田2,http://111.170.156.74:3344/地方频道/fujian/putian.php?id=pttv2
莆田2,http://111.170.156.74:3344/地方/地方/fujian/putian.php?id=pttv2
莆田仙游,http://111.170.156.74:3344/地方频道/fujian/putian.php?id=ptxy
莆田仙游,http://111.170.156.74:3344/地方/地方/fujian/putian.php?id=ptxy
江西都市,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_jxtv2
江西经济生活,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_jxtv3
江西公共农业,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_jxtv5
江西少儿,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_jxtv6
江西新闻,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_jxtv7
南昌新闻综合,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_nanchang
九江新闻综合,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_jiujiang
景德镇新闻综合,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_jingdezhen
萍乡新闻综合,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_pingxiang
新余新闻综合,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_xinyu
鹰潭综合,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_yingtan
赣州新闻综合,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_ganzhou
宜春综合,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_yichun
上饶新闻综合,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_shangrao
吉安综合,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_jian
抚州综合,http://111.170.156.74:3344/地方/jx.php?u=http://play-live-jsp.jxtvcn.com.cn/live-city/tv_fuzhou
贵州卫视,http://111.170.156.74:3344/地方/地方/guizhou/guizhou.php?id=gzws
贵州公共,http://111.170.156.74:3344/地方/地方/guizhou/guizhou.php?id=gzgg
贵州影视,http://111.170.156.74:3344/地方/地方/guizhou/guizhou.php?id=gzwy
贵州生活,http://111.170.156.74:3344/地方/地方/guizhou/guizhou.php?id=gzsh
贵州法制,http://111.170.156.74:3344/地方/地方/guizhou/guizhou.php?id=gzfz
贵州科教,http://111.170.156.74:3344/地方/地方/guizhou/guizhou.php?id=gzkj
贵州经济,http://111.170.156.74:3344/地方/地方/guizhou/guizhou.php?id=gzjj
贵州家有购物,http://111.170.156.74:3344/地方/地方/guizhou/guizhou.php?id=gzjygw
贵州移动,http://111.170.156.74:3344/地方/地方/guizhou/guizhou.php?id=gzyd
仁怀频道,http://111.170.156.74:3344/地方/地方/guizhou/renhuai.php
云南卫视,http://111.170.156.74:3344/地方/地方/yunnan/yunnan.php?id=ynws
云南卫视,http://111.170.156.74:3344/地方/地方/yunnan/yunnan2.php?id=ynws
云南都市,http://111.170.156.74:3344/地方/地方/yunnan/yunnan.php?id=ynds
云南娱乐,http://111.170.156.74:3344/地方/地方/yunnan/yunnan.php?id=ynyl
康旅频道,http://111.170.156.74:3344/地方/地方/yunnan/yunnan.php?id=ynkl
澜湄国际,http://111.170.156.74:3344/地方/地方/yunnan/yunnan.php?id=yngj
云南少儿,http://111.170.156.74:3344/地方/地方/yunnan/yunnan.php?id=ynse
耿马综合,http://111.170.156.74:3344/地方/地方/yunnan/yunnan2.php?id=gmzh
龙陵综合,http://111.170.156.74:3344/地方/地方/yunnan/yunnan2.php?id=llzh
隆阳综合,http://111.170.156.74:3344/地方/地方/yunnan/yunnan2.php?id=lyzh
玉溪新闻综合,http://111.170.156.74:3344/地方/地方/yunnan/yunnan2.php?id=yxzh
玉溪社会与法,http://111.170.156.74:3344/地方/地方/yunnan/yunnan2.php?id=yxsf
美丽云南,http://111.170.156.74:3344/地方/地方/yunnan/meili.php?id=mlyn
精品荟萃,http://111.170.156.74:3344/地方/地方/yunnan/meili.php?id=jphc
云南丽江,http://111.170.156.74:3344/地方/地方/yunnan/lijiang.php
海南卫视,http://111.170.156.74:3344/地方/地方/hainan/hainan.php?id=hnws
三沙卫视,http://111.170.156.74:3344/地方/地方/hainan/hainan.php?id=ssws
海南新闻频道,http://111.170.156.74:3344/地方/地方/hainan/hainan.php?id=xwpd
海南文旅频道,http://111.170.156.74:3344/地方/地方/hainan/hainan.php?id=wlpd
海南自贸频道,http://111.170.156.74:3344/地方/地方/hainan/hainan.php?id=jjpd
海南公共频道,http://111.170.156.74:3344/地方/地方/hainan/hainan.php?id=ggpd
海南少儿频道,http://111.170.156.74:3344/地方/地方/hainan/hainan.php?id=sepd
内蒙古卫视,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=nmws
内蒙古蒙古语卫视,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=nmmyws
内蒙古新闻综合,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=nmxwzh
内蒙古经济生活,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=nmjjsh
内蒙古少儿频道,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=nmse
内蒙古文体娱乐,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=nmwtyl
内蒙古农牧频道,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=nmnm
内蒙古蒙古语文化,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=nmwh
呼和浩特新闻综合,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=hhht1
锡林郭勒,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=xlgl1
阿拉善新闻综合,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=als1
巴彦淖尔,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=byle1
鄂尔多斯,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=erds1
赤峰新闻综合,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=cf1
通辽新闻综合,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=tl1
乌兰察布,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=wlcb1
乌海新闻综合,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=wh1
呼伦贝尔新闻综合,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=hlbe1
兴安新闻综合,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=xa1
包头新闻综合,http://111.170.156.74:3344/地方/地方/neimeng/neimeng.php?id=bt1
新疆卫视,http://111.170.156.74:3344/地方/地方/xinjiang/xinjiang.php?id=xjws
新疆维语新闻综合,http://111.170.156.74:3344/地方/地方/xinjiang/xinjiang.php?id=xjwyzh
新疆哈语新闻综合,http://111.170.156.74:3344/地方/地方/xinjiang/xinjiang.php?id=xjhyzh
新疆综艺,http://111.170.156.74:3344/地方/地方/xinjiang/xinjiang.php?id=xjzy
新疆维语影视,http://111.170.156.74:3344/地方/地方/xinjiang/xinjiang.php?id=xjwyys
新疆经济生活,http://111.170.156.74:3344/地方/地方/xinjiang/xinjiang.php?id=xjjjsh
新疆哈语综艺,http://111.170.156.74:3344/地方/地方/xinjiang/xinjiang.php?id=xjhyzy
新疆维语经济生活,http://111.170.156.74:3344/地方/地方/xinjiang/xinjiang.php?id=xjwyjj
新疆体育健康,http://111.170.156.74:3344/地方/地方/xinjiang/xinjiang.php?id=xjty
新疆信息服务,http://111.170.156.74:3344/地方/地方/xinjiang/xinjiang.php?id=xjxxfw
新疆少儿频道,http://111.170.156.74:3344/地方/地方/xinjiang/xinjiang.php?id=xjse
乌鲁木齐,http://111.170.156.74:3344/地方/地方/xinjiang/wulumuqi.php
西藏卫视,http://111.170.156.74:3344/地方/地方/xizang/xizang.php?id=xzws
藏语卫视,http://111.170.156.74:3344/地方/地方/xizang/xizang.php?id=xzzy
影视文化,http://111.170.156.74:3344/地方/地方/xizang/xizang.php?id=xzys
lshy,http://111.170.156.74:3344/地方/地方/xizang/lasa.php?id=lshy
lszy,http://111.170.156.74:3344/地方/地方/xizang/lasa.php?id=lszy
lswl,http://111.170.156.74:3344/地方/地方/xizang/lasa.php?id=lswl
甘肃卫视,http://111.170.156.74:3344/甘肃频道/stgs.php?n=%E5%8D%AB%E8%A7%86
文化影视,http://111.170.156.74:3344/甘肃频道/stgs.php?n=%E5%BD%B1%E8%A7%86
公共应急,http://111.170.156.74:3344/甘肃频道/stgs.php?n=%E5%85%AC%E5%85%B1
少儿频道,http://111.170.156.74:3344/甘肃频道/stgs.php?n=%E5%B0%91%E5%84%BF
科教频道,http://111.170.156.74:3344/甘肃频道/stgs.php?n=%E7%A7%91%E6%95%99
移动电视,http://111.170.156.74:3344/甘肃频道/stgs.php?n=%E7%A7%BB%E5%8A%A8
证券服务,http://111.170.156.74:3344/甘肃频道/stgs.php?n=%E8%AF%81%E5%88%B8
